GTD ID,DATE,COUNTRY,CITY,PERPETRATOR GROUP,FATALITIES,INJURED,TARGET TYPE,REGION,ATTACK TYPE,WEAPON TYPE
2.0101E+11,08-10-10,India,Surimetta,Communist Party of India - Maoist (CPI-Maoist),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Firearms
2.0101E+11,08-10-10,India,Tippapur,Communist Party of India - Maoist (CPI-Maoist),1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.0101E+11,07-10-10,India,Imphal,Unknown,0,0,Business,South Asia,Bombing/Explosion,Explosives
2.0101E+11,06-10-10,India,West Midnapore district,Communist Party of India - Maoist (CPI-Maoist),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Firearms
2.0101E+11,06-10-10,India,Sonebhadra district,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Transportation,South Asia,"Hostage Taking (Barricade Incident),Facility/Infrastructure Attack",Sabotage Equipment
2.0101E+11,05-10-10,India,Talwada,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,8,Police,South Asia,Bombing/Explosion,Explosives
2.0101E+11,04-10-10,India,Gadchiroli district,Communist Party of India - Maoist (CPI-Maoist) (suspected),4,0,"Police,Police",South Asia,Bombing/Explosion,Explosives
2.0101E+11,03-10-10,India,Purulia district,Communist Party of India - Maoist (CPI-Maoist),3,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.0101E+11,02-10-10,India,Ramgiri,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Government (General),South Asia,Bombing/Explosion,Explosives
2.0101E+11,02-10-10,India,Mendhatola,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Government (General),South Asia,Armed Assault,Melee
2.0101E+11,02-10-10,India,Saitola,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,Armed Assault,Melee
2.0101E+11,02-10-10,India,Dantewada,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,2,"Police,Police",South Asia,Armed Assault,Melee
2.01009E+11,29-09-10,India,Mahupada,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01009E+11,29-09-10,India,Ukhrul,Volunteers of Innocent People of Nagas (VIPN) (suspected),0,0,Private Citizens & Property,South Asia,Bombing/Explosion,Explosives
2.01009E+11,27-09-10,India,Ranchi,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,"Educational Institution,Government (General)",South Asia,Bombing/Explosion,Explosives
2.01009E+11,26-09-10,India,Koraput district,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Government (General),South Asia,Hostage Taking (Kidnapping),Unknown
2.01009E+11,25-09-10,India,Ramgiri,Communist Party of India - Maoist (CPI-Maoist),1,0,Government (General),South Asia,Assassination,Firearms
2.01009E+11,25-09-10,India,Kotagunnalu,Communist Party of India - Maoist (CPI-Maoist) (suspected),2,0,Private Citizens & Property,South Asia,Armed Assault,Melee
2.01009E+11,24-09-10,India,Bandhagora,Communist Party of India - Maoist (CPI-Maoist),0,0,Business,South Asia,Bombing/Explosion,Explosives
2.01009E+11,24-09-10,India,Radhanagar,Communist Party of India - Maoist (CPI-Maoist),0,0,Government (General),South Asia,Facility/Infrastructure Attack,Incendiary
2.01009E+11,24-09-10,India,Gumla,Communist Party of India - Maoist (CPI-Maoist) (suspected),2,0,"Private Citizens & Property,Terrorists/Non-state Militia",South Asia,Armed Assault,Firearms
2.01009E+11,23-09-10,India,Radhanagar,People's Committee against Police Atrocities (PCPA) (suspected),0,1,Private Citizens & Property,South Asia,"Bombing/Explosion,Armed Assault","Explosives,Firearms"
2.01009E+11,23-09-10,India,Imphal,Unknown,0,0,Government (General),South Asia,Bombing/Explosion,Explosives
2.01009E+11,23-09-10,India,Imphal,Kangleipak Communist Party (KCP) (suspected),0,0,Government (General),South Asia,Bombing/Explosion,Explosives
2.01009E+11,22-09-10,India,West Midnapore district,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,2,"Educational Institution,Private Citizens & Property",South Asia,Armed Assault,Firearms
2.01009E+11,22-09-10,India,Bishnupur,Kangleipak Communist Party (KCP),0,0,Government (General),South Asia,Bombing/Explosion,Explosives
2.01009E+11,22-09-10,India,Sitapala,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,1,Police,South Asia,Armed Assault,Firearms
2.01009E+11,22-09-10,India,Raikal,Communist Party of India - Maoist (CPI-Maoist),1,0,"Private Citizens & Property,Private Citizens & Property",South Asia,"Hostage Taking (Kidnapping),Armed Assault",Firearms
2.01009E+11,21-09-10,India,Usur,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,8,Business,South Asia,Armed Assault,Firearms
2.01009E+11,21-09-10,India,Kharik,Communist Party of India - Maoist (CPI-Maoist) (suspected),2,0,Violent Political Party,South Asia,Armed Assault,Melee
2.01009E+11,20-09-10,India,Dakshin Sole,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Government (General),South Asia,Bombing/Explosion,Explosives
2.01009E+11,20-09-10,India,Silda,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,1,Government (General),South Asia,Armed Assault,Firearms
2.01009E+11,20-09-10,India,Koraput district,Communist Party of India - Maoist (CPI-Maoist) (suspected),2,1,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01009E+11,20-09-10,India,Khunti district,People's Liberation Front of India,2,0,Private Citizens & Property,South Asia,Unknown,Unknown
2.01009E+11,19-09-10,India,Bhadrakali,Communist Party of India - Maoist (CPI-Maoist) (suspected),3,0,Police,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Unknown
2.01009E+11,19-09-10,India,Imphal,Unknown,0,0,Business,South Asia,Bombing/Explosion,Explosives
2.01009E+11,19-09-10,India,New Delhi,Indian Mujahideen,0,0,Telecommunication,South Asia,Bombing/Explosion,Explosives
2.01009E+11,19-09-10,India,Kaimur,Communist Party of India - Maoist (CPI-Maoist) (suspected),2,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01009E+11,18-09-10,India,Rajabandha,Communist Party of India - Maoist (CPI-Maoist),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Unknown
2.01009E+11,18-09-10,India,Lachhman Palli,Communist Party of India - Maoist (CPI-Maoist),2,0,Private Citizens & Property,South Asia,Armed Assault,Melee
2.01009E+11,18-09-10,India,Madanwada,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Unknown
2.01009E+11,18-09-10,India,Karimganj,United Democratic Liberation Army (UDLA) (suspected),2,1,Business,South Asia,Armed Assault,Firearms
2.01009E+11,16-09-10,India,Nuapada,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,"Government (General),Government (General),Government (General)",South Asia,Bombing/Explosion,Explosives
2.01009E+11,16-09-10,India,Pannemara,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Unknown
2.01009E+11,16-09-10,India,Kangadi,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Unknown
2.01009E+11,16-09-10,India,Dantewada,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Business,South Asia,Facility/Infrastructure Attack,Incendiary
2.01009E+11,15-09-10,India,Basantpatti Chawk,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Transportation,South Asia,Facility/Infrastructure Attack,Incendiary
2.01009E+11,14-09-10,India,Patina,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,2,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01009E+11,14-09-10,India,Sundargarh district,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Unknown
2.01009E+11,14-09-10,India,Muzaffarpur,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Transportation,South Asia,Bombing/Explosion,Explosives
2.01009E+11,14-09-10,India,Amas,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,1,Telecommunication,South Asia,"Facility/Infrastructure Attack,Armed Assault","Incendiary,Melee"
2.01009E+11,13-09-10,India,Bishnupur,Unknown,0,0,Government (General),South Asia,Hostage Taking (Kidnapping),Firearms
2.01009E+11,13-09-10,India,Shahpur,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Business,South Asia,Facility/Infrastructure Attack,Incendiary
2.01009E+11,13-09-10,India,Giridih district,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Transportation,South Asia,Bombing/Explosion,Explosives
2.01009E+11,13-09-10,India,Bheji,Communist Party of India - Maoist (CPI-Maoist) (suspected),2,0,Police,South Asia,Armed Assault,Firearms
2.01009E+11,12-09-10,India,Lodhasuli,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Government (General),South Asia,Bombing/Explosion,Explosives
2.01009E+11,12-09-10,India,West Midnapore district,Communist Party of India - Maoist (CPI-Maoist),5,1,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01009E+11,12-09-10,India,Lalgarh,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,1,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01009E+11,12-09-10,India,Panchadumar,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01009E+11,11-09-10,India,Munchingput,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Transportation,South Asia,Facility/Infrastructure Attack,Incendiary
2.01009E+11,09-09-10,India,Podia,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Government (General),South Asia,Bombing/Explosion,Explosives
2.01009E+11,09-09-10,India,Imamganj,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,"Private Citizens & Property,Government (General)",South Asia,Facility/Infrastructure Attack,Incendiary
2.01009E+11,08-09-10,India,Shiromoni,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Government (General),South Asia,Armed Assault,Firearms
2.01009E+11,08-09-10,India,Garhwa district,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01009E+11,08-09-10,India,Daiphang,National Democratic Front of Bodoland (NDFB) (suspected),0,7,Transportation,South Asia,Bombing/Explosion,Explosives
2.01009E+11,07-09-10,India,Podia,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Government (General),South Asia,Bombing/Explosion,Explosives
2.01009E+11,07-09-10,India,Sihauta,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Unknown
2.01009E+11,06-09-10,India,Karbi Anglong district,Unknown,0,1,Business,South Asia,Armed Assault,Firearms
2.01009E+11,05-09-10,India,Dharampur,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,1,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01009E+11,04-09-10,India,Lalgarh,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Educational Institution,South Asia,Armed Assault,Firearms
2.01009E+11,03-09-10,India,Dantewada,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Police,South Asia,Armed Assault,Melee
2.01009E+11,02-09-10,India,Ektal,Communist Party of India - Maoist (CPI-Maoist) (suspected),2,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01009E+11,01-09-10,India,Bariatu,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,1,"Private Citizens & Property,Private Citizens & Property",South Asia,"Armed Assault,Facility/Infrastructure Attack","Incendiary,Melee"
2.01008E+11,30-08-10,India,West Midnapore district,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01008E+11,30-08-10,India,Ulung,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,Unarmed Assault,Melee
2.01008E+11,29-08-10,India,Dusura,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Government (General),South Asia,Assassination,Firearms
2.01008E+11,29-08-10,India,Bhuski,Communist Party of India - Maoist (CPI-Maoist) (suspected),5,0,Police,South Asia,Armed Assault,Firearms
2.01008E+11,29-08-10,India,Ladhoura,Communist Party of India - Maoist (CPI-Maoist),0,0,Government (General),South Asia,Hostage Taking (Kidnapping),Unknown
2.01008E+11,29-08-10,India,Lakhisarai,Communist Party of India - Maoist (CPI-Maoist),8,8,Police,South Asia,"Armed Assault,Hostage Taking (Kidnapping)",Firearms
2.01008E+11,28-08-10,India,Chandabila,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Private Citizens & Property,South Asia,Facility/Infrastructure Attack,Incendiary
2.01008E+11,26-08-10,India,Kalabani,Communist Party of India - Maoist (CPI-Maoist) (suspected),3,0,Private Citizens & Property,South Asia,Unknown,Unknown
2.01008E+11,23-08-10,India,Koraput district,Communist Party of India - Maoist (CPI-Maoist),0,0,Private Citizens & Property,South Asia,Hostage Taking (Kidnapping),Melee
2.01008E+11,23-08-10,India,Koraput district,Communist Party of India - Maoist (CPI-Maoist),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Melee
2.01008E+11,22-08-10,India,Banduan,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Unknown
2.01008E+11,21-08-10,India,Medpalli,Communist Party of India - Maoist (CPI-Maoist),2,0,Private Citizens & Property,South Asia,"Facility/Infrastructure Attack,Armed Assault","Incendiary,Melee"
2.01008E+11,20-08-10,India,Charaipung Bimalapur,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM) (suspected),0,3,Police,South Asia,Armed Assault,Firearms
2.01008E+11,18-08-10,India,Tamenglong district,Unknown,1,0,Terrorists/Non-state Militia,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Firearms
2.01008E+11,18-08-10,India,Sopore,Unknown,1,2,Government (General),South Asia,Armed Assault,Firearms
2.01008E+11,17-08-10,India,East Singhbhum district,Communist Party of India - Maoist (CPI-Maoist),0,0,Educational Institution,South Asia,Bombing/Explosion,Explosives
2.01008E+11,17-08-10,India,Ghatshila,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Business,South Asia,Armed Assault,Firearms
2.01008E+11,16-08-10,India,Kuakonda,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Government (General),South Asia,Bombing/Explosion,Explosives
2.01008E+11,14-08-10,India,West Midnapore district,Communist Party of India - Maoist (CPI-Maoist),2,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Firearms
2.01008E+11,14-08-10,India,Malkangiri district,Unknown,0,0,Educational Institution,South Asia,Bombing/Explosion,Explosives
2.01008E+11,13-08-10,India,Bacheli,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Business,South Asia,Facility/Infrastructure Attack,Incendiary
2.01008E+11,13-08-10,India,Salbani,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Transportation,South Asia,Bombing/Explosion,Explosives
2.01008E+11,13-08-10,India,Bhatar,People's Committee against Police Atrocities (PCPA) (suspected),0,0,Private Citizens & Property,South Asia,"Facility/Infrastructure Attack,Armed Assault","Incendiary,Melee"
2.01008E+11,13-08-10,India,Chandebila,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01008E+11,12-08-10,India,Belpahari,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Government (General),South Asia,"Hostage Taking (Kidnapping),Armed Assault",Melee
2.01008E+11,12-08-10,India,Malkangiri district,Communist Party of India - Maoist (CPI-Maoist),0,0,Government (General),South Asia,Bombing/Explosion,Explosives
2.01008E+11,11-08-10,India,Rajouri district,Unknown,1,9,Military,South Asia,Assassination,Firearms
2.01008E+11,07-08-10,India,Khanda Khas,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Educational Institution,South Asia,Bombing/Explosion,Explosives
2.01008E+11,06-08-10,India,Dhalai district,National Liberation Front of Tripura (NLFT) (suspected),2,0,Military,South Asia,"Bombing/Explosion,Armed Assault","Explosives,Firearms"
2.01008E+11,04-08-10,India,Lohardaga,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Business,South Asia,Facility/Infrastructure Attack,Incendiary
2.01008E+11,04-08-10,India,Ghatshila,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Government (General),South Asia,Armed Assault,Firearms
2.01008E+11,04-08-10,India,Gopiballavpur,Unknown,0,1,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Firearms
2.01008E+11,04-08-10,India,Mahipani,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Transportation,South Asia,Bombing/Explosion,Explosives
2.01008E+11,04-08-10,India,Balumath,Communist Party of India - Maoist (CPI-Maoist),1,4,Government (General),South Asia,Assassination,Firearms
2.01008E+11,03-08-10,India,Purnanagar,Communist Party of India - Maoist (CPI-Maoist) (suspected),5,0,Government (General),South Asia,Bombing/Explosion,Explosives
2.01008E+11,02-08-10,India,Imphal,Unknown,1,0,Business,South Asia,Armed Assault,Firearms
2.01008E+11,01-08-10,India,Doki,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Government (General),South Asia,Hostage Taking (Kidnapping),Unknown
2.01007E+11,30-07-10,India,Bhalukdubi,"National Democratic Front of Bodoland (NDFB),United Liberation Front of Assam (ULFA)",5,33,Police,South Asia,Bombing/Explosion,Explosives
2.01007E+11,29-07-10,India,Kirandul,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Business,South Asia,Facility/Infrastructure Attack,Incendiary
2.01007E+11,27-07-10,India,West Midnapore district,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Transportation,South Asia,Bombing/Explosion,Explosives
2.01007E+11,26-07-10,India,Chirang district,National Democratic Front of Bodoland (NDFB) (suspected),4,3,Military,South Asia,Armed Assault,Firearms
2.01007E+11,2010-07-00,India,Sankrail,Communist Party of India - Maoist (CPI-Maoist),1,0,Private Citizens & Property,South Asia,"Armed Assault,Hostage Taking (Kidnapping)",Unknown
2.01007E+11,23-07-10,India,Manikpara,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Educational Institution,South Asia,Armed Assault,Firearms
2.01007E+11,23-07-10,India,Bijapur,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Transportation,South Asia,Hijacking,Unknown
2.01007E+11,22-07-10,India,Bijapur,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Police,South Asia,Assassination,"Firearms,Melee"
2.01007E+11,21-07-10,India,Kishtwar,Hizbul Mujahideen (HM) (suspected),1,0,Business,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Melee
2.01007E+11,21-07-10,India,Imphal,Unknown,0,0,Private Citizens & Property,South Asia,Bombing/Explosion,Explosives
2.01007E+11,19-07-10,India,Bhaduwa,Communist Party of India - Maoist (CPI-Maoist),0,0,Business,South Asia,Facility/Infrastructure Attack,Incendiary
2.01007E+11,19-07-10,India,Sindurpur,Communist Party of India - Maoist (CPI-Maoist),2,0,Government (General),South Asia,"Hostage Taking (Kidnapping),Armed Assault",Firearms
2.01007E+11,17-07-10,India,Latehar district,Communist Party of India - Maoist (CPI-Maoist) (suspected),5,5,Police,South Asia,Bombing/Explosion,Explosives
2.01007E+11,17-07-10,India,Kankerlanka,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01007E+11,16-07-10,India,Pakridayal,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Educational Institution,South Asia,Bombing/Explosion,Explosives
2.01007E+11,16-07-10,India,Dhansiri,National Democratic Front of Bodoland (NDFB) (suspected),0,0,Transportation,South Asia,Bombing/Explosion,Explosives
2.01007E+11,15-07-10,India,Pukhuria,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01007E+11,15-07-10,India,Simlapal,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Government (General),South Asia,Armed Assault,Firearms
2.01007E+11,15-07-10,India,Narayanpur district,Communist Party of India - Maoist (CPI-Maoist),0,0,Police,South Asia,Bombing/Explosion,Explosives
2.01007E+11,15-07-10,India,Guwahati,People's Liberation Army (India) (suspected),0,0,Private Citizens & Property,South Asia,Bombing/Explosion,Explosives
2.01007E+11,14-07-10,India,Gopiballavpur,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Government (General),South Asia,"Assassination,Hostage Taking (Kidnapping)","Firearms,Melee"
2.01007E+11,14-07-10,India,Handibhanga,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,"Armed Assault,Facility/Infrastructure Attack","Melee,Incendiary"
2.01007E+11,13-07-10,India,Murakati,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Firearms
2.01007E+11,13-07-10,India,Dantewada,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Police,South Asia,Armed Assault,Firearms
2.01007E+11,13-07-10,India,Dantewada,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Police,South Asia,Armed Assault,Firearms
2.01007E+11,13-07-10,India,Gorkha,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Police,South Asia,Armed Assault,Firearms
2.01007E+11,13-07-10,India,Errabore,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Police,South Asia,Armed Assault,Firearms
2.01007E+11,13-07-10,India,Bheji,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Police,South Asia,Armed Assault,Firearms
2.01007E+11,13-07-10,India,Injaram,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Police,South Asia,Armed Assault,Firearms
2.01007E+11,12-07-10,India,Banduan,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Government (General),South Asia,Assassination,Firearms
2.01007E+11,12-07-10,India,Kirandul,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Business,South Asia,"Facility/Infrastructure Attack,Armed Assault","Incendiary,Firearms"
2.01007E+11,10-07-10,India,Balidiha,Communist Party of India - Maoist (CPI-Maoist) (suspected),2,0,"Government (General),Private Citizens & Property",South Asia,"Hostage Taking (Kidnapping),Armed Assault",Firearms
2.01007E+11,10-07-10,India,Malkangiri district,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Telecommunication,South Asia,Bombing/Explosion,Explosives
2.01007E+11,09-07-10,India,Koraput district,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,"Business,Business",South Asia,"Armed Assault,Facility/Infrastructure Attack","Incendiary,Unknown"
2.01007E+11,09-07-10,India,Bijapur,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Police,South Asia,Bombing/Explosion,Explosives
2.01007E+11,08-07-10,India,Laksmanpur,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Government (General),South Asia,Assassination,Firearms
2.01007E+11,08-07-10,India,Latehar district,National Democratic Front of Bodoland (NDFB) (suspected),0,0,Transportation,South Asia,Bombing/Explosion,"Explosives,Explosives"
2.01007E+11,08-07-10,India,Dhanbad,National Democratic Front of Bodoland (NDFB) (suspected),0,0,Transportation,South Asia,Bombing/Explosion,Explosives
2.01007E+11,08-07-10,India,Nakulnar,Communist Party of India - Maoist (CPI-Maoist) (suspected),2,3,Government (General),South Asia,Assassination,"Explosives,Firearms"
2.01007E+11,08-07-10,India,Kuakonda,Communist Party of India - Maoist (CPI-Maoist) (suspected),6,0,Police,South Asia,Armed Assault,Firearms
2.01007E+11,08-07-10,India,Kokrajhar district,National Democratic Front of Bodoland (NDFB),1,13,Transportation,South Asia,Bombing/Explosion,Explosives
2.01007E+11,07-07-10,India,Daitari,Communist Party of India - Maoist (CPI-Maoist),0,0,"Police,Police,Private Citizens & Property",South Asia,"Hostage Taking (Kidnapping),Facility/Infrastructure Attack","Incendiary,Unknown"
2.01007E+11,06-07-10,India,Murshidabad district,Communist Party of India - Maoist (CPI-Maoist),2,0,Police,South Asia,Armed Assault,"Firearms,Melee"
2.01007E+11,06-07-10,India,Malkangiri district,Communist Party of India - Maoist (CPI-Maoist),0,0,Educational Institution,South Asia,Bombing/Explosion,Explosives
2.01007E+11,06-07-10,India,Imphal,Unknown,0,3,Business,South Asia,Bombing/Explosion,Explosives
2.01007E+11,05-07-10,India,Kalimela,Communist Party of India - Maoist (CPI-Maoist),0,0,Government (General),South Asia,Bombing/Explosion,Explosives
2.01007E+11,05-07-10,India,Gadchiroli district,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Transportation,South Asia,Facility/Infrastructure Attack,Incendiary
2.01007E+11,04-07-10,India,Muvattupuzha ,Popular Front of India,0,1,Educational Institution,South Asia,Armed Assault,"Explosives,Melee"
2.01007E+11,04-07-10,India,Jeeram,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Transportation,South Asia,Bombing/Explosion,Explosives
2.01007E+11,03-07-10,India,Imphal,Unknown,0,0,Government (General),South Asia,Bombing/Explosion,Explosives
2.01007E+11,02-07-10,India,Palaspal,Communist Party of India - Maoist (CPI-Maoist),2,0,Private Citizens & Property,South Asia,"Armed Assault,Facility/Infrastructure Attack,Bombing/Explosion","Melee,Incendiary,Explosives"
2.01007E+11,02-07-10,India,Aurangabad,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Unknown
2.01007E+11,01-07-10,India,Imphal,Unknown,0,0,Business,South Asia,Bombing/Explosion,Explosives
2.01007E+11,01-07-10,India,Charai,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,0,Educational Institution,South Asia,Bombing/Explosion,Explosives
2.01007E+11,01-07-10,India,Narayanpur,Communist Party of India - Maoist (CPI-Maoist) (suspected),3,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
2.01007E+11,01-07-10,India,Bijulibon,United Liberation Front of Assam (ULFA) (suspected),0,2,Business,South Asia,"Armed Assault,Facility/Infrastructure Attack","Melee,Incendiary"
2.01006E+11,30-06-10,India,West Midnapore district,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,1,"Police,Military",South Asia,Armed Assault,Firearms
2.01006E+11,30-06-10,India,Vijayapura,Communist Party of India - Maoist (CPI-Maoist) (suspected),0,7,Police,South Asia,Bombing/Explosion,Explosives
2.01006E+11,30-06-10,India,Salehatu,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Unknown
2.01006E+11,30-06-10,India,Unknown,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Melee
2.01006E+11,29-06-10,India,Narayanpur district,Communist Party of India - Maoist (CPI-Maoist) (suspected),26,7,Police,South Asia,Armed Assault,Firearms
2.01006E+11,29-06-10,India,Barkol,Communist Party of India - Maoist (CPI-Maoist) (suspected),1,0,Private Citizens & Property,South Asia,"Hostage Taking (Kidnapping),Armed Assault",Firearms
2.01006E+11,28-06-10,India,Simdega district,Communist Party of India - Maoist (CPI-Maoist) (suspected),2,0,Terrorists/Non-state Militia,South Asia,Armed Assault,Firearms
2.01006E+11,28-06-10,India,Bastar,Communist Party of India - Maoist (CPI-Maoist) (suspected),3,0,Private Citizens & Property,South Asia,Armed Assault,Firearms
